order_id,order_date,customer_name,ciudad_cliente,product_name,category,manufacturer,quantity,unit_price_cop,ingreso_neto_item
113,,Ana Martínez,Cali,QuantumX X 3S,Telefonos,QuantumX,2,,
114,,Jorge Rodríguez,Bogota,UrbanTech X 7,Wearables,UrbanTech,2,3118343.0,5924851.7
114,,Jorge Rodríguez,Bogota,SunDigital Air 5+,Tablets,SunDigital,2,1644942.0,3289884.0
114,,Jorge Rodríguez,Bogota,AlphaMobile X 6+,Accesorios,Alpha Mobile,2,3667984.0,7335968.0
115,,Ana López,Ibagué,UrbanTech X 6+,Telefonos,UrbanTech,1,3906698.0,3320693.3
115,,Ana López,Ibagué,SunDigital X 7+,Audio,SunDigital,3,4340127.0,13020381.0
115,,Ana López,Ibagué,AlphaMobile Pro 3,Accesorios,Alpha Mobile,1,,
115,,Ana López,Ibagué,BlueWave X 3,Accesorios,BlueWave,3,,
116,,Lucía Castro,Medellín,MegaDevices Max 4,Accesorios,MegaDevices,2,2622140.0,5244280.0
116,,Lucía Castro,Medellín,BlueWave X 3,Accesorios,BlueWave,2,2994597.37,5989194.74
117,2023-07-07,Felipe Flores,Barranquilla,MegaDevices Go 4+,Accesorios,MegaDevices,3,,
118,2024-08-31,Sara García,Bucaramanga,SunDigital Max 6+,Tablets,SunDigital,3,806.093,2055.53715
118,2024-08-31,Sara García,Bucaramanga,TecnoPlus Air 4S,Accesorios,TecnoPlus,1,644394.0,644394.0
118,2024-08-31,Sara García,Bucaramanga,UrbanTech Go 3S,Accesorios,UrbanTech,1,3441654.0,3441654.0
119,,Andrés Gómez,Cali,AlphaMobile Air 1S,Accesorios,AlphaMobile,1,1287774.0,1287774.0
119,,Andrés Gómez,Cali,AlphaMobile Pro 3,Accesorios,Alpha Mobile,1,,
120,,Andrés Castro,Villavicencio,MegaDevices Pro 2S,Telefonos,MegaDevices,3,4725858.02,13468695.356999999
121,2023-04-20,Ana Díaz,Cali,MegaDevices Air 9,Wearables,MegaDevices,1,2587697.15,2328927.435
122,,Camilo Hernández,Manizales,SmartGear X 7+,Tablets,SmartGear,1,1518588.0,1518588.0
123,2025-01-18,Diana Castro,Cartagena,MegaDevices Air 7S,Audio,MegaDevices,1,,
123,2025-01-18,Diana Castro,Cartagena,AlphaMobile Go 4S,Accesorios,AlphaMobile,2,,
124,,Ana Flores,Bogota,SunDigital Max 3+,Audio,SunDigital,2,,
125,,Luis López,Pereira,MegaDevices Pro 2S,Telefonos,MegaDevices,2,4725858.04,9451716.08
125,,Luis López,Pereira,ElectroNova Air 9,Accesorios,ElectroNova,1,226448.0,192480.8
125,,Luis López,Pereira,UrbanTech Max 2S,Accesorios,UrbanTech,2,3586342.0,7172684.0
126,2023-04-13,Sara Gómez,Barranquilla,SunDigital Go 6,Telefonos,SunDigital,2,4294306.96,7300321.8319999995
127,,Diana Gómez,Ibagué,BlueWave Pro 5S,Tablets,BlueWave,1,,
127,,Diana Gómez,Ibagué,TecnoPlus Go 8S,Audio,TecnoPlus,3,,
127,,Diana Gómez,Ibagué,ElectroNova Max 5+,Wearables,ElectroNova,3,1353991.0,3452677.05
128,,Sofía Castro,Bogota,SmartGear Pro 7,Tablets,Smart Gear,1,1413163.15,1413163.15
128,,Sofía Castro,Bogota,ElectroNova Go 2S,Audio,ElectroNova,1,875800.0,875800.0
128,,Sofía Castro,Bogota,MegaDevices Lite 9,Audio,MegaDevices,2,,
129,2024-02-02,Camilo Gómez,Bogotá,BlueWave Air 9+,Audio,BlueWave,1,3565005.0,3030254.25
129,2024-02-02,Camilo Gómez,Bogotá,BlueWave X 8S,Wearables,BlueWave,1,1375195.0,1168915.75
130,2024-09-07,Lucía Díaz,Bucaramanga,SunDigital X 3,Telefonos,SunDigital,1,3978648.0,3381850.8
131,,Ana Hernández,Barranquilla,BlueWave Lite 5,Audio,BlueWave,2,2147975.0,4295950.0
131,,Ana Hernández,Barranquilla,SmartGear X 7+,Wearables,SmartGear,3,,
132,,Jorge Gómez,Cali,NeoGadgets Lite 2+,Accesorios,NeoGadgets,2,891919.0,1694646.0999999999
132,,Jorge Gómez,Cali,MegaDevices Lite 8,Telefonos,MegaDevices,3,598140.0,1794420.0
132,,Jorge Gómez,Cali,SunDigital Max 6+,Tablets,SunDigital,3,806093.0,2418279.0
133,,Luis López,Bucaramanga,QuantumX Lite 1,Telefonos,QuantumX,1,,
134,,Andrés Martínez,Pereira,SmartGear Pro 7,Tablets,Smart Gear,1,,
134,,Andrés Martínez,Pereira,UrbanTech Go 1S,Accesorios,UrbanTech,1,3597851.0,3597851.0
134,,Andrés Martínez,Pereira,QuantumX X 4+,Audio,QuantumX,3,3516571.43,10549714.290000001
134,,Andrés Martínez,Pereira,AlphaMobile Pro 3,Accesorios,Alpha Mobile,3,,
135,,Andrés Rodríguez,Villavicencio,SunDigital Lite 2,Audio,SunDigital,1,4391740.0,3952566.0
135,,Andrés Rodríguez,Villavicencio,QuantumX X 2+,Wearables,QuantumX,2,,
135,,Andrés Rodríguez,Villavicencio,NeoGadgets X 4S,Audio,NeoGadgets,1,3758108.0,3758108.0
136,2023-06-22,Juan Martínez,Ibagué,BlueWave Max 9S,Telefonos,BlueWave,1,,
136,2023-06-22,Juan Martínez,Ibagué,SmartGear Air 6,Telefonos,Smart Gear,2,2430572.0,4131972.4
137,,Carlos Hernández,Pereira,SunDigital Go 6,Tablets,SunDigital,1,3909572.0,3323136.1999999997
137,,Carlos Hernández,Pereira,QuantumX Lite 8S,Tablets,QuantumX,1,,
138,,Ana Díaz,Ibagué,TecnoPlus Max 1,Telefonos,Tecno+,2,,
139,,Paula Rodríguez,Ibagué,AlphaMobile X 5+,Telefonos,AlphaMobile,1,,
139,,Paula Rodríguez,Ibagué,UrbanTech X 4S,Wearables,UrbanTech,2,509544.0,1019088.0
139,,Paula Rodríguez,Ibagué,MegaDevices Lite 6+,Telefonos,MegaDevices,3,2039825.0,6119475.0
140,2024-12-16,Camilo Gómez,Medellín,SmartGear Pro 6S,Accesorios,SmartGear,1,627063.0,564356.7000000001
141,,Andrés Castro,Cartagena,TecnoPlus Air 4S,Accesorios,TecnoPlus,1,644394.0,644394.0
141,,Andrés Castro,Cartagena,SunDigital Lite 4+,Audio,SunDigital,2,3755969.0,6760744.2
142,2023-01-01,,,BlueWave X 3,Accesorios,BlueWave,2,,
143,,Camilo Ramírez,Medellin,TecnoPlus Pro 8,Telefonos,TecnoPlus,2,,
143,,Camilo Ramírez,Medellin,QuantumX Go 1,Accesorios,QuantumX,1,,
143,,Camilo Ramírez,Medellin,MegaDevices Pro 5+,Audio,MegaDevices,3,2224256.0,6005491.2
144,,Valentina Pérez,Medellin,UrbanTech Lite 2S,Wearables,UrbanTech,2,357.837,715.674
145,,Andrés Flores,Bogotá,BlueWave Pro 8+,Wearables,BlueWave,2,387.487,736.2253000000001
145,,Andrés Flores,Bogotá,SunDigital Lite 4S,Tablets,SunDigital,1,,
145,,Andrés Flores,Bogotá,BlueWave Air 1+,Wearables,BlueWave,3,,
146,,Camilo Díaz,Cali,SunDigital Go 6,Tablets,SunDigital,2,3909572.0,7819144.0
146,,Camilo Díaz,Cali,SunDigital Max 6+,Tablets,SunDigital,2,806093.0,1612186.0
146,,Camilo Díaz,Cali,MegaDevices X 3,Accesorios,MegaDevices,3,3475033.0,9382589.1
146,,Camilo Díaz,Cali,BlueWave Air 1+,Wearables,BlueWave,1,2367508.0,2130757.2
147,2024-01-01,María Flores,Pereira,SmartGear Go 2S,Wearables,SmartGear,2,467.438,841.3884
147,2024-01-01,María Flores,Pereira,NeoGadgets Lite 2+,Accesorios,NeoGadgets,2,891.919,1783.838
147,2024-01-01,María Flores,Pereira,MegaDevices Lite 9,Audio,MegaDevices,3,2094563.82,6283691.46
147,2024-01-01,María Flores,Pereira,UrbanTech Go 1,Telefonos,UrbanTech,3,1240130.37,3720391.1100000003
148,,Valentina Rodríguez,Barranquila,ElectroNova Pro 6,Tablets,ElectroNova,2,,
148,,Valentina Rodríguez,Barranquila,NeoGadgets Max 3+,Tablets,NeoGadgets,2,1332108.0,2397794.4
148,,Valentina Rodríguez,Barranquila,SmartGear Lite 7S,Audio,SmartGear,3,880653.0,2641959.0
148,,Valentina Rodríguez,Barranquila,UrbanTech X 2+,Wearables,UrbanTech,1,131.115,111.44775
149,,Ana García,Cartagena,ElectroNova Max 9S,Wearables,ElectroNova,2,394512.0,789024.0
150,2025-02-16,Ana Castro,Medellín,MegaDevices Max 9S,Tablets,MegaDevices,2,957.801,1628.2617
150,2025-02-16,Ana Castro,Medellín,UrbanTech Air 5+,Wearables,UrbanTech,3,,
150,2025-02-16,Ana Castro,Medellín,MegaDevices Max 4,Accesorios,MegaDevices,1,2622140.0,2622140.0
151,,Carlos Torres,Barranquila,SunDigital X 4+,Accesorios,SunDigital,3,2058671.0,5558411.7
151,,Carlos Torres,Barranquila,MegaDevices Max 7S,Telefonos,MegaDevices,2,3992732.0,7985464.0
151,,Carlos Torres,Barranquila,AlphaMobile Lite 4,Audio,AlphaMobile,1,4197136.41,3567565.9485
151,,Carlos Torres,Barranquila,ElectroNova Go 4+,Audio,ElectroNova,2,819012.0,1638024.0
152,,,,TecnoPlus X 4,Wearables,Tecno+,3,173797.0,469251.9
153,,Lucía Martínez,Bucaramanga,QuantumX X 4+,Audio,QuantumX,3,,
154,,Juan Martínez,Manizales,BlueWave Air 1+,Wearables,BlueWave,3,2367508.0,7102524.0
154,,Juan Martínez,Manizales,UrbanTech Go 6S,Tablets,UrbanTech,3,,
154,,Juan Martínez,Manizales,ElectroNova Lite 8+,Wearables,ElectroNova,2,4303593.0,8176826.699999999
154,,Juan Martínez,Manizales,SunDigital Max 3+,Audio,SunDigital,2,,
155,,Camilo Díaz,Cali,BlueWave Max 1S,Telefonos,BlueWave,1,435800.0,435800.0
155,,Camilo Díaz,Cali,NeoGadgets Pro 4S,Telefonos,NeoGadgets,3,882.431,2647.293
155,,Camilo Díaz,Cali,QuantumX Max 5+,Telefonos,QuantumX,1,3865021.0,3865021.0
155,,Camilo Díaz,Cali,MegaDevices Max 4,Accesorios,MegaDevices,1,,
156,,Carlos Rodríguez,Cartagena,MegaDevices X 6S,Audio,MegaDevices,3,365472.0,1041595.2
156,,Carlos Rodríguez,Cartagena,UrbanTech X 6+,Telefonos,UrbanTech,2,3906698.0,6641386.6
157,,Andrés Rodríguez,Medellín,QuantumX Max 5+,Telefonos,QuantumX,2,,
157,,Andrés Rodríguez,Medellín,MegaDevices Pro 5+,Audio,MegaDevices,1,2224256.0,2113043.1999999997
157,,Andrés Rodríguez,Medellín,ElectroNova X 6,Telefonos,Electro Nova,3,,
157,,Andrés Rodríguez,Medellín,SmartGear Max 9,Wearables,SmartGear,3,352225.0,1003841.25
158,2023-12-14,Ana Díaz,Cali,QuantumX Go 1,Accesorios,QuantumX,1,3892339.0,3503105.1
159,,Ana Hernández,Barranquilla,QuantumX Go 8+,Audio,QuantumX,3,2706346.44,6901183.422
159,,Ana Hernández,Barranquilla,AlphaMobile X 6+,Accesorios,Alpha Mobile,3,,
160,,Sofía García,Medellin,SunDigital Go 6,Telefonos,SunDigital,3,4294306.0,10950480.299999999
160,,Sofía García,Medellin,AlphaMobile Air 1S,Accesorios,AlphaMobile,3,,
160,,Sofía García,Medellin,TecnoPlus Max 1,Wearables,Tecno+,1,1111854.76,945076.546
160,,Sofía García,Medellin,ElectroNova Max 9S,Wearables,ElectroNova,3,394512.0,1065182.4000000001
161,,María Castro,Bucaramanga,MegaDevices Pro 8+,Telefonos,MegaDevices,3,4780919.0,13625619.149999999
161,,María Castro,Bucaramanga,QuantumX Go 8+,Audio,QuantumX,3,2706346.31,6901183.0905
161,,María Castro,Bucaramanga,AlphaMobile Go 4S,Accesorios,AlphaMobile,2,,
161,,María Castro,Bucaramanga,TecnoPlus Pro 3+,Telefonos,TecnoPlus,2,,
162,,María Pérez,Cartagena,TecnoPlus Air 6+,Wearables,TecnoPlus,1,4760928.23,4046788.9955
162,,María Pérez,Cartagena,UrbanTech X 7S,Tablets,UrbanTech,2,1844766.0,3320578.8000000003
162,,María Pérez,Cartagena,TecnoPlus X 3,Tablets,TecnoPlus,1,1722358.0,1550122.2
163,,Andrés Gómez,Cali,TecnoPlus Air 4S,Accesorios,TecnoPlus,2,644394.99,1288789.98
164,,Sara Castro,Bogota,SmartGear Pro 5,Tablets,SmartGear,3,912.386,2326.5843
164,,Sara Castro,Bogota,NeoGadgets Lite 7+,Wearables,NeoGadgets,1,,
165,2024-07-17,Felipe Díaz,Cali,SmartGear Air 5S,Audio,SmartGear,3,2498312.18,7494936.540000001
165,2024-07-17,Felipe Díaz,Cali,SunDigital Go 6,Telefonos,SunDigital,2,4294306.59,8588613.18
166,,Valentina Pérez,Bucaramanga,TecnoPlus Go 1+,Telefonos,TecnoPlus,3,,
166,,Valentina Pérez,Bucaramanga,ElectroNova Max 5+,Wearables,ElectroNova,1,,
166,,Valentina Pérez,Bucaramanga,UrbanTech X 6+,Telefonos,UrbanTech,3,,
166,,Valentina Pérez,Bucaramanga,AlphaMobile X 6+,Accesorios,Alpha Mobile,2,3667984.0,7335968.0
167,,Jorge Ramírez,Barranquilla,BlueWave Pro 8S,Audio,BlueWave,2,2796033.0,4753256.1
167,,Jorge Ramírez,Barranquilla,QuantumX X 4+,Audio,QuantumX,3,3516571.69,10549715.07
167,,Jorge Ramírez,Barranquilla,MegaDevices X 6S,Audio,MegaDevices,2,365472.31,621302.927
168,,Felipe Torres,Ibagué,NeoGadgets Air 4+,Telefonos,NeoGadgets,2,664555.0,1262654.5
168,,Felipe Torres,Ibagué,NeoGadgets Lite 9S,Wearables,NeoGadgets,3,2777853.0,8333559.0
168,,Felipe Torres,Ibagué,BlueWave X 4+,Audio,BlueWave,3,1024089.0,2611426.9499999997
169,2024-10-21,Sara Pérez,Villavicencio,AlphaMobile X 6+,Accesorios,Alpha Mobile,2,3667984.0,7335968.0
169,2024-10-21,Sara Pérez,Villavicencio,UrbanTech Lite 8,Audio,UrbanTech,1,955649.86,955649.86
169,2024-10-21,Sara Pérez,Villavicencio,MegaDevices Max 1S,Wearables,MegaDevices,3,3229192.0,8718818.4
170,,Sara López,Cali,NeoGadgets Lite 7+,Wearables,NeoGadgets,3,4105871.0,10469971.049999999
170,,Sara López,Cali,BlueWave Air 7S,Telefonos,BlueWave,1,959346.0,959346.0
170,,Sara López,Cali,MegaDevices X 3,Accesorios,MegaDevices,3,,
171,2024-11-13,Felipe Rodríguez,Cali,UrbanTech Pro 6,Accesorios,UrbanTech,2,,
171,2024-11-13,Felipe Rodríguez,Cali,UrbanTech Lite 8,Audio,UrbanTech,3,955649.0,2866947.0
171,2024-11-13,Felipe Rodríguez,Cali,SmartGear Go 2S,Wearables,SmartGear,2,467438.39,934876.78
171,2024-11-13,Felipe Rodríguez,Cali,BlueWave Max 9S,Telefonos,BlueWave,1,,
172,2023-02-19,Ana Rodríguez,Cartagena,TecnoPlus X 3,Tablets,TecnoPlus,3,1722358.44,5167075.32
173,,Camilo Ramírez,Medellin,MegaDevices X 2+,Audio,MegaDevices,1,,
173,,Camilo Ramírez,Medellin,QuantumX X 7+,Wearables,QuantumX,1,3020969.4,3020969.4
174,,Lucía Pérez,Villavicencio,TecnoPlus Max 4+,Wearables,TecnoPlus,2,4216850.0,8433700.0
174,,Lucía Pérez,Villavicencio,MegaDevices Pro 2S,Telefonos,MegaDevices,1,,
174,,Lucía Pérez,Villavicencio,BlueWave Pro 8+,Wearables,BlueWave,1,387487.0,368112.64999999997
175,,Ana Díaz,Ibagué,NeoGadgets Air 4+,Tablets,NeoGadgets,1,625543.0,594265.85
175,,Ana Díaz,Ibagué,ElectroNova Max 9S,Wearables,ElectroNova,1,394512.0,355060.8
175,,Ana Díaz,Ibagué,QuantumX X 4+,Audio,QuantumX,2,,
175,,Ana Díaz,Ibagué,MegaDevices Pro 8,Tablets,MegaDevices,3,4573422.0,13034252.7
176,2025-03-02,Luis Hernández,Manizales,UrbanTech Lite 8,Audio,UrbanTech,1,955649.0,955649.0
176,2025-03-02,Luis Hernández,Manizales,QuantumX Pro 2+,Telefonos,QuantumX,1,2985680.0,2985680.0
176,2025-03-02,Luis Hernández,Manizales,QuantumX Lite 8S,Telefonos,QuantumX,3,583.163,1487.06565
177,,Felipe García,Cali,NeoGadgets Lite 8,Telefonos,NeoGadgets,3,4879240.0,13905834.0
178,2023-05-02,Jorge Martínez,Pereira,BlueWave Air 7S,Telefonos,BlueWave,2,959346.0,1822757.4
178,2023-05-02,Jorge Martínez,Pereira,AlphaMobile Go 9+,Accesorios,AlphaMobile,2,1052897.0,1789924.9
178,2023-05-02,Jorge Martínez,Pereira,AlphaMobile Air 7+,Telefonos,AlphaMobile,1,3016871.0,2715183.9
178,2023-05-02,Jorge Martínez,Pereira,ElectroNova Max 7S,Accesorios,Electro Nova,1,4304051.0,4304051.0
179,,Sara García,Bucaramanga,SunDigital X 3,Telefonos,SunDigital,2,3978648.06,7957296.12
179,,Sara García,Bucaramanga,AlphaMobile Go 3,Wearables,AlphaMobile,3,4313433.0,10999254.15
179,,Sara García,Bucaramanga,MegaDevices Pro 2S,Telefonos,MegaDevices,1,4725858.0,4725858.0
180,2023-05-10,Jorge Castro,Ibagué,TecnoPlus Max 1,Wearables,Tecno+,3,1111854.0,3335562.0
180,2023-05-10,Jorge Castro,Ibagué,UrbanTech Go 1S,Accesorios,UrbanTech,2,3597851.0,6116346.7
181,,Luis García,Pereira,SmartGear Max 9,Wearables,SmartGear,1,352225.0,299391.25
181,,Luis García,Pereira,BlueWave Pro 8+,Wearables,BlueWave,2,387.487,658.7279
181,,Luis García,Pereira,SunDigital Pro 9S,Audio,SunDigital,1,,
181,,Luis García,Pereira,SmartGear Max 3,Tablets,SmartGear,1,4581655.0,4581655.0
182,2024-03-14,Lucía Pérez,Manizales,UrbanTech Go 1,Telefonos,UrbanTech,3,1240130.0,3534370.5
182,2024-03-14,Lucía Pérez,Manizales,UrbanTech Lite 1,Audio,UrbanTech,1,,
182,2024-03-14,Lucía Pérez,Manizales,NeoGadgets Air 4+,Telefonos,NeoGadgets,2,664.555,1329.11
182,2024-03-14,Lucía Pérez,Manizales,UrbanTech X 7S,Tablets,UrbanTech,2,1844766.0,3136102.1999999997
183,,Sara Pérez,Villavicencio,BlueWave Max 1+,Telefonos,BlueWave,3,3370259.27,9099700.029000001
183,,Sara Pérez,Villavicencio,ElectroNova X 6,Telefonos,Electro Nova,1,3672842.0,3121915.6999999997
183,,Sara Pérez,Villavicencio,NeoGadgets Lite 9S,Wearables,NeoGadgets,3,,
183,,Sara Pérez,Villavicencio,UrbanTech Go 1,Telefonos,UrbanTech,1,1240130.0,1240130.0
184,,Carlos Pérez,Ibagué,NeoGadgets Go 6+,Wearables,NeoGadgets,3,,
184,,Carlos Pérez,Ibagué,NeoGadgets Lite 9S,Wearables,NeoGadgets,1,2777853.0,2777853.0
185,2023-03-07,Jorge Ramírez,Villavicencio,SmartGear Max 8,Accesorios,SmartGear,3,4824854.95,14474564.850000001
185,2023-03-07,Jorge Ramírez,Villavicencio,UrbanTech X 6+,Telefonos,UrbanTech,1,3906698.37,3906698.37
186,,María Rodríguez,Bogota,AlphaMobile X 5,Accesorios,AlphaMobile,1,3739918.0,3178930.3
186,,María Rodríguez,Bogota,UrbanTech Go 9S,Audio,UrbanTech,3,,
186,,María Rodríguez,Bogota,AlphaMobile Go 3,Wearables,AlphaMobile,1,4313433.0,4313433.0
187,,Juan Castro,Cali,NeoGadgets Go 6+,Wearables,NeoGadgets,1,3815690.0,3243336.5
187,,Juan Castro,Cali,NeoGadgets Pro 4S,Telefonos,NeoGadgets,2,882431.0,1588375.8
187,,Juan Castro,Cali,TecnoPlus Air 4S,Accesorios,TecnoPlus,1,644394.0,612174.2999999999
187,,Juan Castro,Cali,AlphaMobile Go 4S,Accesorios,AlphaMobile,1,4997513.73,4497762.357000001
188,2025-07-20,Jorge Rodríguez,Bogota,SmartGear Air 6+,Tablets,SmartGear,1,,
188,2025-07-20,Jorge Rodríguez,Bogota,NeoGadgets Go 5,Telefonos,NeoGadgets,1,,
189,,Felipe Flores,Bucaramanga,BlueWave Pro 8+,Wearables,BlueWave,3,387487.0,1162461.0
189,,Felipe Flores,Bucaramanga,MegaDevices X 6S,Audio,MegaDevices,1,365472.0,365472.0
189,,Felipe Flores,Bucaramanga,AlphaMobile Go 3,Wearables,AlphaMobile,3,4313433.0,12940299.0
189,,Felipe Flores,Bucaramanga,SmartGear Lite 7S,Audio,SmartGear,3,880.653,2509.8610499999995
190,,Andrés Flores,Bogotá,SmartGear Air 6,Telefonos,Smart Gear,3,2430572.0,7291716.0
190,,Andrés Flores,Bogotá,MegaDevices Max 3,Audio,MegaDevices,3,3744920.0,11234760.0
190,,Andrés Flores,Bogotá,QuantumX X 4S,Audio,QuantumX,2,,
190,,Andrés Flores,Bogotá,TecnoPlus Go 1+,Telefonos,TecnoPlus,1,,
191,,Andrés Pérez,Cali,QuantumX X 4+,Audio,QuantumX,2,3516571.0,5978170.7
191,,Andrés Pérez,Cali,MegaDevices Max 9S,Tablets,MegaDevices,3,957801.0,2873403.0
192,,Carlos Hernández,Cartagena,UrbanTech Air 5+,Wearables,UrbanTech,1,3976287.0,3976287.0
192,,Carlos Hernández,Cartagena,SmartGear Go 5+,Wearables,SmartGear,3,942.638,2827.914
192,,Carlos Hernández,Cartagena,NeoGadgets Max 9,Tablets,NeoGadgets,1,,
192,,Carlos Hernández,Cartagena,SunDigital Lite 1+,Audio,SunDigital,2,3498575.0,6997150.0
193,,Felipe Díaz,Ibagué,ElectroNova Air 7+,Tablets,ElectroNova,3,3704719.0,11114157.0
194,,Paula Pérez,Ibagué,MegaDevices Max 1S,Wearables,MegaDevices,1,,
195,,Ana Martínez,Villavicencio,SunDigital Go 6,Telefonos,SunDigital,2,,
196,,Juan García,Medellin,TecnoPlus Max 4+,Tablets,Tecno+,3,174657.0,497772.44999999995
196,,Juan García,Medellin,QuantumX X 7+,Wearables,QuantumX,1,3020969.0,2869920.55
196,,Juan García,Medellin,SunDigital Pro 9S,Audio,SunDigital,1,1271127.25,1271127.25
196,,Juan García,Medellin,BlueWave Max 1+,Telefonos,BlueWave,3,,
197,,Valentina Ramírez,Bucaramanga,MegaDevices Go 2S,Audio,MegaDevices,1,3539574.66,3539574.66
197,,Valentina Ramírez,Bucaramanga,QuantumX Go 9S,Accesorios,QuantumX,1,3619384.0,3619384.0
197,,Valentina Ramírez,Bucaramanga,BlueWave Pro 5S,Tablets,BlueWave,3,,
198,2024-02-02,Sofía Díaz,Bucaramanga,MegaDevices Max 9S,Tablets,MegaDevices,2,957.801,1915.602
198,2024-02-02,Sofía Díaz,Bucaramanga,SmartGear Max 8,Telefonos,SmartGear,2,380700.0,685260.0
199,2023-02-04,Felipe López,Cartagena,NeoGadgets Lite 2+,Accesorios,NeoGadgets,3,891919.0,2541969.15
199,2023-02-04,Felipe López,Cartagena,QuantumX Pro 5,Audio,QuantumX,2,,
200,,Paula Hernández,Cali,MegaDevices Max 4,Accesorios,MegaDevices,3,2622140.0,7866420.0
200,,Paula Hernández,Cali,BlueWave Max 1S,Telefonos,BlueWave,2,435800.0,871600.0
201,,Jorge Rodríguez,Bogota,MegaDevices Pro 2S,Telefonos,MegaDevices,2,,
201,,Jorge Rodríguez,Bogota,NeoGadgets Go 5,Telefonos,NeoGadgets,1,2019395.0,1817455.5
201,,Jorge Rodríguez,Bogota,QuantumX Lite 2S,Telefonos,QuantumX,1,2945519.0,2503691.15
201,,Jorge Rodríguez,Bogota,MegaDevices X 3,Accesorios,MegaDevices,3,3475033.0,9903844.049999999
202,2023-01-14,Andrés Castro,Barranquila,ElectroNova Lite 6+,Wearables,Electro Nova,3,384.376,1153.128
202,2023-01-14,Andrés Castro,Barranquila,QuantumX Lite 4S,Tablets,QuantumX,1,,
202,2023-01-14,Andrés Castro,Barranquila,SunDigital Air 5+,Tablets,SunDigital,2,1644942.0,2960895.6
202,2023-01-14,Andrés Castro,Barranquila,AlphaMobile Max 7S,Audio,AlphaMobile,3,,
203,,Lucía Pérez,Manizales,BlueWave X 1S,Audio,BlueWave,2,,
203,,Lucía Pérez,Manizales,SunDigital X 4+,Accesorios,SunDigital,2,2058671.0,3499740.6999999997
204,,Luis Ramírez,Villavicencio,SmartGear Max 1S,Telefonos,SmartGear,2,2635858.0,5008130.2
205,2023-03-02,Camilo Pérez,Ibagué,MegaDevices X 2+,Audio,MegaDevices,3,1647274.0,4200548.7
206,,Felipe Rodríguez,Medellin,QuantumX Pro 2+,Telefonos,QuantumX,2,,
206,,Felipe Rodríguez,Medellin,BlueWave X 5S,Accesorios,BlueWave,3,,
206,,Felipe Rodríguez,Medellin,ElectroNova Pro 9,Tablets,ElectroNova,3,2062134.0,6186402.0
207,,Diana Pérez,Bucaramanga,QuantumX Go 1,Accesorios,QuantumX,3,3892339.08,11677017.24
207,,Diana Pérez,Bucaramanga,SunDigital X 3,Telefonos,SunDigital,2,3978648.0,7957296.0
208,,Jorge Martínez,Pereira,SmartGear X 7+,Wearables,SmartGear,2,,
208,,Jorge Martínez,Pereira,QuantumX X 4+,Audio,QuantumX,3,3516571.0,10549713.0
208,,Jorge Martínez,Pereira,QuantumX Pro 5,Accesorios,QuantumX,2,918.946,1562.2082
208,,Jorge Martínez,Pereira,MegaDevices Lite 9,Audio,MegaDevices,3,2094563.39,5341136.6444999995
209,,Sara Díaz,Manizales,UrbanTech X 5+,Tablets,UrbanTech,2,,
209,,Sara Díaz,Manizales,MegaDevices Pro 9+,Tablets,MegaDevices,1,3703130.0,3517973.5
210,,Valentina Ramírez,Bucaramanga,AlphaMobile Go 3,Wearables,AlphaMobile,1,4313433.27,4313433.27
210,,Valentina Ramírez,Bucaramanga,TecnoPlus Max 4+,Wearables,TecnoPlus,3,4216850.0,10752967.5
210,,Valentina Ramírez,Bucaramanga,QuantumX Lite 3+,Audio,QuantumX,1,4645883.28,4645883.28
210,,Valentina Ramírez,Bucaramanga,SmartGear Max 8,Accesorios,SmartGear,2,,
211,,Carlos Hernández,Medellin,TecnoPlus Max 1,Wearables,Tecno+,1,1111854.0,1111854.0
211,,Carlos Hernández,Medellin,BlueWave X 9+,Telefonos,BlueWave,1,3707915.0,3707915.0
211,,Carlos Hernández,Medellin,AlphaMobile Lite 3S,Tablets,AlphaMobile,3,4548690.0,11599159.5
212,,Andrés Rodríguez,Villavicencio,TecnoPlus Go 8S,Audio,TecnoPlus,2,3829098.0,7658196.0
212,,Andrés Rodríguez,Villavicencio,MegaDevices Pro 8,Tablets,MegaDevices,3,4573422.0,13720266.0
212,,Andrés Rodríguez,Villavicencio,BlueWave Pro 8S,Audio,BlueWave,2,2796033.0,5592066.0
212,,Andrés Rodríguez,Villavicencio,SunDigital Air 2,Accesorios,SunDigital,2,2771120.0,5542240.0
213,,Ana Hernández,Barranquilla,TecnoPlus Max 1,Wearables,Tecno+,2,,
213,,Ana Hernández,Barranquilla,NeoGadgets Lite 8,Telefonos,NeoGadgets,3,4879240.61,14637721.830000002
213,,Ana Hernández,Barranquilla,NeoGadgets Air 4+,Telefonos,NeoGadgets,3,,
214,,Diana López,Bucaramanga,TecnoPlus Go 8S,Audio,TecnoPlus,1,3829098.0,3829098.0
214,,Diana López,Bucaramanga,TecnoPlus Max 4+,Tablets,Tecno+,1,174657.0,174657.0
215,,Sofía Hernández,Barranquilla,SmartGear Max 2,Accesorios,Smart Gear,3,,
216,,Lucía Hernández,Ibagué,TecnoPlus X 3+,Tablets,TecnoPlus,1,,
216,,Lucía Hernández,Ibagué,QuantumX Pro 5,Accesorios,QuantumX,2,918946.0,1745997.4
216,,Lucía Hernández,Ibagué,QuantumX X 5,Accesorios,QuantumX,1,281530.61,267454.0795
